"","lambda","value","pH"
"4551","485",632.7342611012,6.2
"4552","485",603.364308358136,6.2
"4553","485",607.036996117591,6.2
"4554","485",618.055059395956,6.2
"4555","485",621.727747155411,6.2
"4556","485",625.400434914867,6.2
"4557","486",609.814610602336,6.2
"4558","486",599.71856904136,6.2
"4559","486",614.409320079181,6.2
"4560","486",591.015184500282,6.2
"4561","486",594.228786289805,6.2
"4562","486",605.246849568171,6.2
"4563","486",584.140444283881,6.2
"4564","486",597.006400774551,6.2
"4565","486",608.024464052916,6.2
"4566","486",586.910359213575,6.2
"4567","486",601.601110251395,6.2
"4568","486",578.206974672497,6.2
"4569","486",581.42057646202,6.2
"4570","486",592.438639740386,6.2
"4571","487",596.122876832418,6.2
"4572","487",599.795564591873,6.2
"4573","487",585.116362886629,6.2
"4574","487",588.789050646084,6.2
"4575","487",592.473287738116,6.2
"4576","487",574.121398273418,6.2
"4577","487",577.794086032873,6.2
"4578","487",581.466773792328,6.2
"4579","487",585.15101088436,6.2
"4580","487",566.799121419661,6.2
"4581","487",570.471809179116,6.2
"4582","487",577.828734030603,6.2
"4583","487",581.501421790058,6.2
"4584","488",563.14953232536,6.2
"4585","488",574.167595603725,6.2
"4586","488",570.506457176847,6.2
"4587","488",559.499943231058,6.2
"4588","488",566.845318749969,6.2
"4589","488",563.18418032309,6.2
"4590","488",555.850354136757,6.2
"4591","488",549.434699890287,6.2
"4592","488",559.534591228789,6.2
"4593","489",552.204614819981,6.2
"4594","489",543.948766916258,6.2
"4595","489",545.796660128563,6.2
"4596","489",538.46283394223,6.2
"4597","489",540.310727154534,6.2
"4598","489",535.731416787792,6.2
"4599","489",531.15210642105,6.2
"4600","490",523.84137889987,6.2
"4601","490",526.595894719462,6.2
"4602","490",517.437273985978,6.2
"4603","490",511.033169072085,6.2
"4604","490",513.787684891676,6.2
"4605","491",507.383579977784,6.2
"4606","491",492.584210216918,6.2
"4607","491",483.266709776027,6.2
"4608","491",487.940156369408,6.2
"4609","491",490.276879666098,6.2
"4610","491",499.62377285286,6.2
"4611","491",471.612486038446,6.2
"4612","492",473.949209335136,6.2
"4613","492",476.285932631826,6.2
"4614","492",478.622655928517,6.2
"4615","492",483.296102521897,6.2
"4616","492",462.294985597555,6.2
"4617","492",466.968432190935,6.2
"4618","492",457.650931750044,6.2
"4619","493",431.97636823232,6.2
"4620","493",436.649814825701,6.2
"4621","493",438.986538122391,6.2
"4622","493",445.996708012463,6.2
"4623","493",450.670154605843,6.2
"4624","493",427.33231438481,6.2
"4625","493",429.6690376815,6.2
"4626","493",418.014813943919,6.2
"4627","493",422.688260537299,6.2
"4628","494",411.034036799718,6.2
"4629","494",415.707483393099,6.2
"4630","494",397.043089765446,6.2
"4631","494",401.716536358827,6.2
"4632","494",404.053259655517,6.2
"4633","494",394.735759214626,6.2
"4634","494",394.735759214626,6.2
"4635","495",392.428428663806,6.2
"4636","495",387.784374816295,6.2
"4637","496",383.140320968785,6.2
"4638","496",377.418940489894,6.2
"4639",NA,NA,6.2
"4640",NA,NA,6.2
"4641",NA,NA,6.2
"4642",NA,NA,6.2
"4643",NA,NA,6.2
"4644",NA,NA,6.2
"4645",NA,NA,6.2
"4646",NA,NA,6.2
"4647",NA,NA,6.2
"4648",NA,NA,6.2
"4649",NA,NA,6.2
"4650",NA,NA,6.2
"4651",NA,NA,6.2
"4652",NA,NA,6.2
"4653",NA,NA,6.2
"4654",NA,NA,6.2
"4655",NA,NA,6.2
"4656",NA,NA,6.2
"4657",NA,NA,6.2
"4658",NA,NA,6.2
"4659",NA,NA,6.2
"4660",NA,NA,6.2
"4661",NA,NA,6.2
"4662",NA,NA,6.2
"4663",NA,NA,6.2
"4664",NA,NA,6.2
"4665",NA,NA,6.2
"4666",NA,NA,6.2
"4667",NA,NA,6.2
"4668",NA,NA,6.2
"4669",NA,NA,6.2
"4670",NA,NA,6.2
"4671",NA,NA,6.2
"4672",NA,NA,6.2
"4673",NA,NA,6.2
"4674",NA,NA,6.2
"4675",NA,NA,6.2
"4676",NA,NA,6.2
"4677",NA,NA,6.2
"4678",NA,NA,6.2
"4679",NA,NA,6.2
"4680",NA,NA,6.2
"4681",NA,NA,6.2
"4682",NA,NA,6.2
"4683",NA,NA,6.2
"4684",NA,NA,6.2
"4685",NA,NA,6.2
"4686",NA,NA,6.2
"4687",NA,NA,6.2
"4688",NA,NA,6.2
"4689",NA,NA,6.2
"4690",NA,NA,6.2
"4691",NA,NA,6.2
"4692",NA,NA,6.2
"4693",NA,NA,6.2
"4694",NA,NA,6.2
"4695",NA,NA,6.2
"4696",NA,NA,6.2
"4697","356",281.137929462543,5.8
"4698","356",284.810617221998,5.8
"4699","356",288.483304981453,5.8
"4700","356",292.182941183588,5.8
"4701","356",280.25440552041,5.8
"4702","356",283.47955664251,5.8
"4703","356",286.693158432033,5.8
"4704","357",290.388944856642,5.8
"4705","357",294.061632616097,5.8
"4706","357",297.734320375553,5.8
"4707","357",288.575699642068,5.8
"4708","357",301.433956577687,5.8
"4709","357",292.259936734101,5.8
"4710","357",295.948023603658,5.8
"4711","357",306.966086882024,5.8
"4712","358",301.480153907995,5.8
"4713","358",296.896993763727,5.8
"4714","358",306.090262494942,5.8
"4715","358",309.762950254397,5.8
"4716","358",314.357659731241,5.8
"4717","358",301.5109521282,5.8
"4718","358",305.206738552809,5.8
"4719","359",308.431889674909,5.8
"4720","359",311.645491464432,5.8
"4721","359",315.318179223887,5.8
"4722","359",319.912888700732,5.8
"4723","359",312.598311402027,5.8
"4724","359",315.364376554195,5.8
"4725","359",319.03706431365,5.8
"4726","359",322.709752073105,5.8
"4727","359",327.30446154995,5.8
"4728","360",316.317196491789,5.8
"4729","360",319.989884251245,5.8
"4730","360",322.755949403413,5.8
"4731","360",326.428637162868,5.8
"4732","360",330.101324922323,5.8
"4733","360",334.696034399168,5.8
"4734","360",324.626941280871,5.8
"4735","360",327.381457100463,5.8
"4736","360",330.147522252631,5.8
"4737","360",333.820210012086,5.8
"4738","360",337.492897771541,5.8
"4739","360",342.087607248386,5.8
"4740","361",330.182170250361,5.8
"4741","361",332.936686069953,5.8
"4742","361",336.620923161985,5.8
"4743","361",340.29361092144,5.8
"4744","361",343.966298680895,5.8
"4745","361",347.63898644035,5.8
"4746","361",351.338622642485,5.8
"4747","361",339.410086979307,5.8
"4748","361",342.164602798898,5.8
"4749","362",345.852689668456,5.8
"4750","362",356.870752946821,5.8
"4751","362",351.380970195267,5.8
"4752","362",348.638003708252,5.8
"4753","362",355.076756619876,5.8
"4754","362",358.749444379331,5.8
"4755","362",362.422132138786,5.8
"4756","362",352.333790132861,5.8
"4757","362",366.117918563395,5.8
"4758","363",355.111404617606,5.8
"4759","363",358.336555739707,5.8
"4760","363",362.472179246619,5.8
"4761","363",369.817554765529,5.8
"4762","363",361.584805526961,5.8
"4763","363",364.809956649061,5.8
"4764","363",368.023558438584,5.8
"4765","363",371.696246198039,5.8
"4766","363",375.368933957494,5.8
"4767","364",379.064720382103,5.8
"4768","364",368.058206436315,5.8
"4769","364",371.283357558415,5.8
"4770","364",375.418981065328,5.8
"4771","364",382.764356584238,5.8
"4772","364",373.613435405805,5.8
"4773","365",377.756758467769,5.8
"4774","365",380.970360257292,5.8
"4775","365",384.643048016747,5.8
"4776","365",388.315735776202,5.8
"4777","365",392.015371978337,5.8
"4778","365",380.086836315159,5.8
"4779","365",382.841352134751,5.8
"4780","365",386.529439004308,5.8
"4781","365",397.547502282674,5.8
"4782","365",392.057719531119,5.8
"4783","366",388.396581104241,5.8
"4784","366",395.753505955728,5.8
"4785","366",399.426193715183,5.8
"4786","366",403.098881474638,5.8
"4787","366",393.010539468714,5.8
"4788","366",406.794667899247,5.8
"4789","366",395.788153953459,5.8
"4790","366",399.472391045491,5.8
"4791","366",403.145078804946,5.8
"4792","366",410.490454323856,5.8
"4793","367",406.840865229555,5.8
"4794","367",414.186240748465,5.8
"4795","367",400.425210983085,5.8
"4796","367",403.179726802677,5.8
"4797","367",410.540501431689,5.8
"4798","367",417.8858769506,5.8
"4799","367",405.957341287422,5.8
"4800","367",408.734955772167,5.8
"4801","367",412.407643531622,5.8
"4802","368",415.17370868379,5.8
"4803","368",418.846396443245,5.8
"4804","368",423.44110592009,5.8
"4805","368",428.969386446901,5.8
"4806","368",418.433507803621,5.8
"4807","368",421.647109593144,5.8
"4808","368",425.3197973526,5.8
"4809","368",432.66517287151,5.8
"4810","368",429.015583777209,5.8
"4811","369",421.681757590875,5.8
"4812","369",426.284166622771,5.8
"4813","369",431.793198261954,5.8
"4814","369",436.387907738798,5.8
"4815","369",441.920038043135,5.8
"4816","369",429.991502379957,5.8
"4817","369",432.746018199548,5.8
"4818","369",436.434105069106,5.8
"4819","369",447.452168347471,5.8
"4820","370",441.966235373442,5.8
"4821","370",437.383075229175,5.8
"4822","370",447.494515900253,5.8
"4823","370",451.167203659708,5.8
"4824","370",441.078861653784,5.8
"4825","370",444.304012775884,5.8
"4826","370",454.862990084318,5.8
"4827","371",447.081627260629,5.8
"4828","371",451.217250767542,5.8
"4829","371",458.562626286452,5.8
"4830","371",464.094756590789,5.8
"4831","371",452.166220927611,5.8
"4832","371",455.391372049711,5.8
"4833","371",458.604973839234,5.8
"4834","371",462.300760263843,5.8
"4835","372",465.973448023298,5.8
"4836","372",469.646135782753,5.8
"4837","372",459.110257139473,5.8
"4838","372",473.341922207362,5.8
"4839","372",462.335408261574,5.8
"4840","372",465.101473413742,5.8
"4841","372",469.696182890587,5.8
"4842","372",477.041558409497,5.8
"4843","373",467.890637231064,5.8
"4844","373",471.574874323096,5.8
"4845","373",475.247562082551,5.8
"4846","373",478.920249842006,5.8
"4847","373",482.592937601461,5.8
"4848","373",486.28872402607,5.8
"4849","373",472.527694260691,5.8
"4850","373",475.282210080282,5.8
"4851","373",478.966447172314,5.8
"4852","373",482.639134931769,5.8
"4853","373",489.984510450679,5.8
"4854","374",486.334921356378,5.8
"4855","374",493.680296875288,5.8
"4856","374",482.6737829295,5.8
"4857","374",490.034557558513,5.8
"4858","374",497.379933077423,5.8
"4859","374",485.451397414245,5.8
"4860","374",489.147183838854,5.8
"4861","375",492.372334960954,5.8
"4862","375",495.585936750477,5.8
"4863","375",499.258624509933,5.8
"4864","375",502.931312269388,5.8
"4865","375",506.627098693997,5.8
"4866","375",495.620584748208,5.8
"4867","375",498.845735870308,5.8
"4868","375",502.981359377221,5.8
"4869","375",510.326734896131,5.8
"4870","376",502.093985657562,5.8
"4871","376",504.400964839799,5.8
"4872","376",507.614566629322,5.8
"4873","376",511.287254388777,5.8
"4874","376",515.881963865622,5.8
"4875","376",508.567386566916,5.8
"4876","376",511.333451719085,5.8
"4877","376",515.00613947854,5.8
"4878","376",518.678827237995,5.8
"4879","376",523.273536714839,5.8
"4880","377",515.958959416134,5.8
"4881","377",519.184110538234,5.8
"4882","377",522.397712327758,5.8
"4883","377",526.992421804602,5.8
"4884","377",532.520702331413,5.8
"4885","377",521.514188385625,5.8
"4886","378",524.280253537793,5.8
"4887","378",528.874963014637,5.8
"4888","378",536.220338533548,5.8
"4889","378",529.376396537351,5.8
"4890","378",532.589998326874,5.8
"4891","378",536.26268608633,5.8
"4892","378",539.935373845785,5.8
"4893","378",543.631160270394,5.8
"4894","379",532.624646324605,5.8
"4895","379",536.29733408406,5.8
"4896","379",539.985420953618,5.8
"4897","379",547.330796472528,5.8
"4898","379",540.016219173823,5.8
"4899","379",543.700456265855,5.8
"4900","379",547.37314402531,5.8
"4901","379",551.045831784765,5.8
"4902","379",554.718519544221,5.8
"4903","380",544.65327620345,5.8
"4904","380",547.87842732555,5.8
"4905","380",551.092029115073,5.8
"4906","380",554.764716874528,5.8
"4907","380",558.437404633983,5.8
"4908","380",562.133191058592,5.8
"4909","380",551.126677112804,5.8
"4910","381",554.810914204836,5.8
"4911","381",558.483601964291,5.8
"4912","381",565.828977483201,5.8
"4913","381",562.1793883889,5.8
"4914","381",555.76373414243,5.8
"4915","381",559.447971234462,5.8
"4916","381",564.957002873645,5.8
"4917","381",569.55171235049,5.8
"4918","382",564.544114234021,5.8
"4919","382",567.757716023544,5.8
"4920","382",571.430403782999,5.8
"4921","382",575.103091542454,5.8
"4922","382",567.792364021275,5.8
"4923","382",570.558429173443,5.8
"4924","382",574.231116932898,5.8
"4925","382",578.825826409743,5.8
"4926","383",572.429421050901,5.8
"4927","383",574.736400233138,5.8
"4928","383",577.950002022661,5.8
"4929","383",582.544711499505,5.8
"4930","383",576.148306140664,5.8
"4931","384",578.914371292832,5.8
"4932","384",582.587059052287,5.8
"4933","384",586.259746811743,5.8
"4934","384",589.959383013877,5.8
"4935","384",580.785363170291,5.8
"4936","384",584.473450039848,5.8
"4937","384",589.083558626795,5.8
"4938","384",593.67826810364,5.8
"4939","385",585.422420199917,5.8
"4940","385",588.200034684662,5.8
"4941","385",590.966099836831,5.8
"4942","385",594.638787596286,5.8
"4943","385",599.23349707313,5.8
"4944","385",591.918919774425,5.8
"4945","386",595.603156866457,5.8
"4946","386",599.275844625912,5.8
"4947","386",602.948532385367,5.8
"4948","386",606.648168587502,5.8
"4949","386",597.474148743915,5.8
"4950","386",601.162235613473,5.8
"4951","387",606.690516140284,5.8
"4952","387",610.363203899739,5.8
"4953","387",600.274861893814,5.8
"4954","387",603.959098985846,5.8
"4955","387",614.062840101874,5.8
"4956","387",608.882964441133,5.8
"4957","387",614.105187654656,5.8
"4958","387",617.777875414111,5.8
"4959","387",621.450563173566,5.8
"4960","388",610.914684530286,5.8
"4961","388",614.610470954895,5.8
"4962","388",617.824072744418,5.8
"4963","388",621.496760503874,5.8
"4964","388",625.169448263329,5.8
"4965","388",628.865234687938,5.8
"4966","389",618.329356044658,5.8
"4967","389",621.542957834181,5.8
"4968","389",625.215645593636,5.8
"4969","389",627.993260078381,5.8
"4970","389",632.587969555226,5.8
"4971","389",625.261842923944,5.8
"4972","390",628.957629348553,5.8
"4973","390",632.630317108008,5.8
"4974","390",636.303004867463,5.8
"4975","390",626.214662861538,5.8
"4976","390",640.002641069598,5.8
"4977","390",631.29925652852,5.8
"4978","390",634.512858318043,5.8
"4979","390",637.290472802788,5.8
"4980","391",641.885182279633,5.8
"4981","391",634.559055648351,5.8
"4982","391",637.795756103028,5.8
"4983","391",641.009357892551,5.8
"4984","391",645.604067369396,5.8
"4985","391",639.207662010554,5.8
"4986","392",641.514641192791,5.8
"4987","392",644.728242982314,5.8
"4988","392",649.322952459158,5.8
"4989","392",643.844719040181,5.8
"4990","392",646.610784192349,5.8
"4991","392",651.205493669194,5.8
"4992","393",646.656981522657,5.8
"4993","393",649.411497342248,5.8
"4994","393",653.084185101703,5.8
"4995","393",648.527973400115,5.8
"4996","393",651.294038552283,5.8
"4997","393",654.966726311738,5.8
"4998","394",651.799321852523,5.8
"4999","394",655.012923642046,5.8
"5000","395",652.304605152762,5.8
"5001","395",655.059120972354,5.8
"5002","395",652.339253150493,5.8
"5003","395",655.105318302661,5.8
"5004","396",655.151515632969,5.8
"5005","396",655.197712963276,5.8
"5006","397",652.466295808839,5.8
"5007","397",655.243910293584,5.8
"5008","397",652.512493139147,5.8
"5009","398",655.290107623892,5.8
"5010","398",651.64051852959,5.8
"5011","398",648.909101375153,5.8
"5012","398",655.336304954199,5.8
"5013","398",651.686715859898,5.8
"5014","399",654.464330344643,5.8
"5015","399",648.34703385641,5.8
"5016","399",645.328808276313,5.8
"5017","399",648.083324095904,5.8
"5018","399",651.756011855359,5.8
"5019","400",644.456833666757,5.8
"5020","400",647.211349486348,5.8
"5021","400",650.884037245803,5.8
"5022","401",641.748515177473,5.8
"5023","401",645.421202936928,5.8
"5024","401",649.093890696383,5.8
"5025","401",639.958368628053,5.8
"5026","401",643.631056387508,5.8
"5027","401",647.303744146963,5.8
"5028","402",633.577362379314,5.8
"5029","402",636.331878198905,5.8
"5030","402",640.00456595836,5.8
"5031","402",643.677253717816,5.8
"5032","402",631.787215829894,5.8
"5033","402",634.541731649485,5.8
"5034","402",638.214419408941,5.8
"5035","402",641.887107168396,5.8
"5036","403",628.160725400747,5.8
"5037","403",630.915241220338,5.8
"5038","403",634.587928979793,5.8
"5039","403",638.260616739248,5.8
"5040","403",627.28875079119,5.8
"5041","403",630.961438550646,5.8
"5042","403",634.634126310101,5.8
"5043","404",623.336954161127,5.8
"5044","404",627.334948121498,5.8
"5045","404",631.007635880953,5.8
"5046","404",619.094499327878,5.8
"5047","404",622.771036864858,5.8
"5048","405",627.381145451806,5.8
"5049","405",616.374631506017,5.8
"5050","405",618.222524718322,5.8
"5051","405",622.817234195166,5.8
"5052","405",613.658613461682,5.8
"5053","406",618.268722048629,5.8
"5054","406",621.941409808084,5.8
"5055","406",610.028273255009,5.8
"5056","406",613.700961014464,5.8
"5057","406",607.296856100571,5.8
"5058","406",617.396747439073,5.8
"5059","406",609.156298645453,5.8
"5060","406",613.751008122297,5.8
"5061","407",604.588537611288,5.8
"5062","407",607.366152096033,5.8
"5063","407",611.038839855488,5.8
"5064","407",601.554912921088,5.8
"5065","408",600.985145847294,5.8
"5066","408",604.657833606749,5.8
"5067","408",608.330521366204,5.8
"5068","408",598.27682735801,5.8
"5069","408",601.949515117465,5.8
"5070","408",605.62220287692,5.8
"5071","409",595.568508868726,5.8
"5072","409",599.241196628181,5.8
"5073","409",602.913884387637,5.8
"5074","409",592.534884178526,5.8
"5075","409",596.532878138898,5.8
"5076","409",600.205565898353,5.8
"5077","410",588.292429345277,5.8
"5078","410",591.968966882258,5.8
"5079","410",596.579075469205,5.8
"5080","410",585.572561523417,5.8
"5081","410",587.420454735721,5.8
"5082","410",592.015164212566,5.8
"5083","411",583.793964306574,5.8
"5084","411",587.466652066029,5.8
"5085","411",591.139339825484,5.8
"5086","411",580.626559847358,5.8
"5087","411",583.840161636881,5.8
"5088","411",587.512849396336,5.8
"5089","412",578.836413297938,5.8
"5090","412",582.050015087461,5.8
"5091","412",585.722702846917,5.8
"5092","413",576.587180778586,5.8
"5093","413",580.259868538041,5.8
"5094","413",583.932556297497,5.8
"5095","413",572.949141016862,5.8
"5096","413",574.797034229166,5.8
"5097","413",578.469721988621,5.8
"5098","413",582.142409748077,5.8
"5099","414",573.006887679746,5.8
"5100","414",576.679575439202,5.8
"5101","414",575.796051497068,5.8
"5102","414",572.13491307019,5.8
"5103","415",568.795231066703,5.8
"5104","415",565.777005486605,5.8
"5105","415",568.531521306197,5.8
"5106","416",563.068686997321,5.8
"5107","416",565.823202816913,5.8
"5108","416",560.348819175461,5.8
"5109","416",562.196712387765,5.8
"5110","417",558.558672626041,5.8
"5111","417",555.379718834248,5.8
"5112","418",553.118936982319,5.8
"5113","419",547.754394215508,5.8
"5114","420",543.139733113868,5.8
"5115","420",540.832402563047,5.8
"5116","421",538.554464758098,5.8
"5117","422",533.939803656458,5.8
"5118","422",529.295749808947,5.8
"5119","423",529.354535300688,5.8
"5120","424",524.769266944918,5.8
"5121","424",522.461936394098,5.8
"5122","425",521.548836383355,5.8
"5123","426",517.922345954208,5.8
"5124","426",512.459511645333,5.8
"5125","426",515.214027464924,5.8
"5126","427",509.739643823472,5.8
"5127","427",511.587537035776,5.8
"5128","427",507.023625779137,5.8
"5129","428",501.556941692736,5.8
"5130","428",504.311457512327,5.8
"5131","428",507.984145271783,5.8
"5132","428",501.603139023044,5.8
"5133","428",505.275826782499,5.8
"5134","429",501.649336353351,5.8
"5135","429",505.322024112807,5.8
"5136","429",499.377005168846,5.8
"5137","429",503.531877563387,5.8
"5138","430",500.192195559899,5.8
"5139","430",498.092141919665,5.8
"5140","430",501.76482967912,5.8
"5141","431",498.597425219905,5.8
"5142","431",501.811027009428,5.8
"5143","431",497.725450610349,5.8
"5144","432",501.861074117261,5.8
"5145","432",497.301012638147,5.8
"5146","432",499.607991820384,5.8
"5147","432",503.743615327296,5.8
"5148","432",499.183553848183,5.8
"5149","433",501.031447060487,5.8
"5150","433",505.626156537332,5.8
"5151","433",501.536730360727,5.8
"5152","433",504.75033215025,5.8
"5153","433",509.345041627094,5.8
"5154","434",502.948636268253,5.8
"5155","434",505.714701420421,5.8
"5156","434",509.387389179876,5.8
"5157","434",513.060076939332,5.8
"5158","434",506.667521358016,5.8
"5159","434",508.51541457032,5.8
"5160","434",512.188102329775,5.8
"5161","434",516.78281180662,5.8
"5162","435",511.304578387642,5.8
"5163","435",514.070643539811,5.8
"5164","435",517.743331299266,5.8
"5165","435",522.33804077611,5.8
"5166","435",513.187119597677,5.8
"5167","436",516.87135668971,5.8
"5168","436",520.544044449165,5.8
"5169","436",524.21673220862,5.8
"5170","436",527.912518633229,5.8
"5171","436",521.049327749404,5.8
"5172","436",524.262929538927,5.8
"5173","436",531.608305057838,5.8
"5174","437",527.962565741062,5.8
"5175","437",523.379405596794,5.8
"5176","437",532.572674328009,5.8
"5177","437",537.167383804854,5.8
"5178","437",528.004913293844,5.8
"5179","437",531.241613748521,5.8
"5180","437",534.455215538044,5.8
"5181","437",538.127903297499,5.8
"5182","438",542.722612774344,5.8
"5183","438",535.408035475639,5.8
"5184","438",538.174100627807,5.8
"5185","438",541.846788387262,5.8
"5186","438",546.441497864107,5.8
"5187","438",551.973628168443,5.8
"5188","438",540.045092505265,5.8
"5189","439",542.352071687502,5.8
"5190","439",546.487695194414,5.8
"5191","439",551.097803781361,5.8
"5192","439",555.692513258206,5.8
"5193","439",546.518493414619,5.8
"5194","439",561.220793785017,5.8
"5195","440",550.684915141737,5.8
"5196","440",553.89851693126,5.8
"5197","440",557.571204690716,5.8
"5198","440",564.916580209626,5.8
"5199","440",561.266991115325,5.8
"5200","440",568.612366634235,5.8
"5201","440",554.851336868855,5.8
"5202","440",557.605852688446,5.8
"5203","440",564.962777539933,5.8
"5204","440",572.308153058844,5.8
"5205","440",561.301639113055,5.8
"5206","440",568.658563964542,5.8
"5207","440",576.003939483453,5.8
"5208","441",565.915597477528,5.8
"5209","441",572.354350389151,5.8
"5210","441",579.699725908062,5.8
"5211","441",568.693211962273,5.8
"5212","441",576.05013681376,5.8
"5213","441",583.395512332671,5.8
"5214","441",587.068200092126,5.8
"5215","441",573.307170326746,5.8
"5216","441",579.749773015895,5.8
"5217","441",590.76783629426,5.8
"5218","442",585.281903320231,5.8
"5219","442",596.299966598597,5.8
"5220","442",581.628464448404,5.8
"5221","442",590.814033624568,5.8
"5222","442",585.312701540436,5.8
"5223","442",595.424142211515,5.8
"5224","442",599.09682997097,5.8
"5225","442",603.691539447815,5.8
"5226","442",590.844831844773,5.8
"5227","443",609.223669752151,5.8
"5228","443",596.37696214911,5.8
"5229","443",599.60211327121,5.8
"5230","443",603.737736778122,5.8
"5231","443",614.755800056488,5.8
"5232","443",609.266017304933,5.8
"5233","443",602.850363058464,5.8
"5234","443",605.604878878055,5.8
"5235","443",612.043631789678,5.8
"5236","443",615.716319549134,5.8
"5237","444",620.311029025978,5.8
"5238","444",608.3824933628,5.8
"5239","444",625.843159330315,5.8
"5240","444",612.996451727273,5.8
"5241","444",616.221602849373,5.8
"5242","444",620.357226356286,5.8
"5243","444",631.375289634651,5.8
"5244","444",625.889356660622,5.8
"5245","445",620.388024576491,5.8
"5246","445",630.499465247569,5.8
"5247","445",634.172153007024,5.8
"5248","445",638.766862483869,5.8
"5249","445",626.838326820691,5.8
"5250","445",644.29514301068,5.8
"5251","445",630.5341132453,5.8
"5252","445",633.288629064891,5.8
"5253","445",636.05469421706,5.8
"5254","445",647.072757495425,5.8
"5255","445",640.649403693904,5.8
"5256","445",651.66746697227,5.8
"5257","446",637.925686094518,5.8
"5258","446",640.680201914109,5.8
"5259","446",644.823524976073,5.8
"5260","446",648.037126765597,5.8
"5261","446",651.709814525052,5.8
"5262","446",655.382502284507,5.8
"5263","446",659.055190043962,5.8
"5264","446",661.832804528707,5.8
"5265","446",666.427514005552,5.8
"5266","446",649.908118643055,5.8
"5267","447",654.051441705019,5.8
"5268","447",657.265043494542,5.8
"5269","447",671.955794532363,5.8
"5270","447",660.960829919151,5.8
"5271","447",664.633517678606,5.8
"5272","447",668.306205438061,5.8
"5273","447",675.651580956971,5.8
"5274","447",672.005841640196,5.8
"5275","447",679.351217159106,5.8
"5276","447",666.504509556064,5.8
"5277","447",684.879497685917,5.8
"5278","448",670.200295980673,5.8
"5279","448",673.425447102773,5.8
"5280","448",676.639048892297,5.8
"5281","448",681.233758369141,5.8
"5282","448",688.579133888052,5.8
"5283","448",694.111264192388,5.8
"5284","448",678.510040769755,5.8
"5285","448",681.264556589346,5.8
"5286","448",684.948793681378,5.8
"5287","448",688.621481440834,5.8
"5288","449",692.317267865443,5.8
"5289","449",695.989955624898,5.8
"5290","449",699.662643384353,5.8
"5291","449",703.335331143808,5.8
"5292","449",689.574301378428,5.8
"5293","449",707.031117568417,5.8
"5294","449",692.351915863173,5.8
"5295","449",696.495238925137,5.8
"5296","449",699.708840714661,5.8
"5297","449",703.381528474116,5.8
"5298","449",710.726903993026,5.8
"5299","450",707.08116467625,5.8
"5300","450",714.42654019516,5.8
"5301","450",701.579832592119,5.8
"5302","450",719.958670499497,5.8
"5303","450",704.357447076864,5.8
"5304","450",707.111962896455,5.8
"5305","450",710.78465065591,5.8
"5306","450",714.472737525468,5.8
"5307","450",719.082846112415,5.8
"5308","450",722.75553387187,5.8
"5309","451",727.350243348715,5.8
"5310","451",715.421707685537,5.8
"5311","451",732.878523875526,5.8
"5312","451",719.117494110146,5.8
"5313","451",721.883559262314,5.8
"5314","451",725.556247021769,5.8
"5315","451",729.228934781224,5.8
"5316","451",736.574310300135,5.8
"5317","451",732.928570983359,5.8
"5318","452",727.427238899228,5.8
"5319","452",737.538679570306,5.8
"5320","452",742.133389047151,5.8
"5321","452",730.204853383973,5.8
"5322","452",732.970918536141,5.8
"5323","452",747.661669573962,5.8
"5324","452",736.655155628173,5.8
"5325","452",739.421220780341,5.8
"5326","452",744.015930257186,5.8
"5327","452",751.361305776096,5.8
"5328","453",744.046728477391,5.8
"5329","453",747.730965569423,5.8
"5330","453",751.403653328878,5.8
"5331","453",755.076341088333,5.8
"5332","453",758.749028847788,5.8
"5333","453",762.444815272397,5.8
"5334","453",748.683785507017,5.8
"5335","453",751.438301326609,5.8
"5336","453",754.204366478777,5.8
"5337","454",758.799075955622,5.8
"5338","454",766.144451474532,5.8
"5339","454",758.829874175827,5.8
"5340","454",762.514111267859,5.8
"5341","454",766.186799027314,5.8
"5342","454",769.859486786769,5.8
"5343","454",773.532174546224,5.8
"5344","454",777.231810748359,5.8
"5345","455",764.385103145317,5.8
"5346","455",768.057790904772,5.8
"5347","455",771.742027996804,5.8
"5348","455",782.76009127517,5.8
"5349","455",775.437814421413,5.8
"5350","455",779.110502180868,5.8
"5351","455",786.455877699779,5.8
"5352","455",772.694847934399,5.8
"5353","455",782.806288605477,5.8
"5354","455",790.151664124388,5.8
"5355","456",779.615785481108,5.8
"5356","456",786.502075030086,5.8
"5357","456",793.847450548997,5.8
"5358","456",782.840936603208,5.8
"5359","456",790.197861454695,5.8
"5360","456",797.543236973605,5.8
"5361","456",786.536723027817,5.8
"5362","456",800.320851458351,5.8
"5363","456",793.89749765683,5.8
"5364","456",804.915560935195,5.8
"5365","456",789.314337512562,5.8
"5366","457",810.447691239532,5.8
"5367","457",793.928295877035,5.8
"5368","457",798.071618938999,5.8
"5369","457",801.285220728522,5.8
"5370","457",804.957908487977,5.8
"5371","457",808.653694912586,5.8
"5372","457",812.326382672041,5.8
"5373","457",815.999070431496,5.8
"5374","457",802.238040666117,5.8
"5375","457",805.463191788217,5.8
"5376","457",819.694856856105,5.8
"5377","458",808.688342910317,5.8
"5378","458",812.831665972281,5.8
"5379","458",816.045267761804,5.8
"5380","458",823.390643280714,5.8
"5381","458",827.06333104017,5.8
"5382","458",819.744903963939,5.8
"5383","458",830.762967242304,5.8
